Insulation,Temperature,Num_Occupants,Avg_Age,Home_Size,predicted_heating_oil,predicted_heating_oil_log
8,74,1,62.0,3,228.205126470467,224.043491796246
9,40,7,46.7,1,225.1696100536511,218.73370886596632
3,54,10,48.4,5,205.3512276674261,196.20340132216793
9,89,8,51.4,6,207.15595955694508,201.4609121681546
9,87,3,50.7,6,208.45941519511064,202.5281461305762
9,45,8,37.6,1,203.38883051481943,195.46967983994531
10,72,6,37.5,7,202.9319328842535,195.75977510935246
10,85,10,30.5,3,164.97356192766205,161.92144730770454
7,54,8,29.2,8,194.14227739089517,185.04942276108778
4,88,10,54.0,5,190.25553087110862,183.644537309929
9,67,2,23.8,2,162.33771785281505,158.46957146653517
2,48,10,44.7,2,190.2110167969305,181.21982065904209
8,65,5,58.4,3,228.48632116738548,223.80466500333358
4,72,2,54.7,1,194.24584437246753,187.00904925226664
2,50,3,53.8,6,219.6504247720103,210.52417031640917
2,67,4,53.2,3,194.05551069233212,185.79047941585574
4,53,1,28.0,2,163.47344066026605,157.82353319391052
3,47,7,61.7,1,224.5205912455212,217.26274270957046
4,79,7,43.6,8,188.39484755507164,180.60099816234262
4,57,1,50.6,4,209.18974454442713,200.51853427955876
10,39,3,66.3,8,289.9308203873561,305.051802474011
6,48,7,51.5,6,231.6530957661095,225.0911733857914
4,76,3,26.5,2,140.28204850229324,140.9253882080993
3,53,6,44.5,6,202.7065944111011,193.08973818516216
3,67,7,31.2,3,155.63561480004296,152.0625530649103
2,52,3,21.4,7,159.6388032775209,153.54919319735765
4,68,7,33.9,3,163.72161835128634,158.8718126562161
9,52,3,27.7,3,185.75956882841658,178.09597680513068
6,78,10,41.7,5,183.2919143091845,176.75993537360168
2,76,5,54.0,7,200.24325981243882,191.758261172075
5,45,2,25.1,6,181.25487762325798,172.23868110472938
2,39,7,43.3,5,205.41733487515276,194.9313753339118
7,75,1,32.8,8,183.96718915654588,176.53272208377626
8,48,10,53.8,3,233.64563991440733,228.75157283377476
10,78,8,63.8,6,244.06587702185575,243.83957659004128
9,44,2,62.1,3,258.1249553894073,259.66874221758263
6,43,3,44.3,5,219.89139494886825,211.30997222766342
10,62,1,57.3,6,246.89538104553736,245.78565882756618
4,73,7,51.7,1,186.79507808424256,180.04832710253785
5,82,3,32.3,7,165.74021977368128,160.73073290411764
7,47,5,65.9,6,264.0215046696297,266.88177522712584
5,54,4,47.7,6,215.932848122706,207.38900046759824
7,84,3,48.9,7,203.15116194457954,196.15490370673677
3,43,10,22.7,6,169.34364287832025,161.58096081104944
8,41,1,46.0,5,232.8805181975047,226.43273373557577
2,71,4,55.0,5,200.32807802087186,191.87818549433626
2,51,1,72.5,2,241.9284746215056,237.67831805816553
7,46,2,32.3,4,195.3737481855007,186.32433436347142
2,64,4,17.6,1,122.81774820443832,127.93093878826727
2,81,4,51.2,7,190.76643827638966,182.74219781622827
10,41,3,68.6,5,283.0506507840468,295.38097492582875
6,71,4,22.1,8,162.78230192850083,157.6425300300731
2,49,8,70.8,6,251.8645747617446,249.46102617789364
5,50,6,51.8,1,210.98810123469838,202.9332365437657
5,56,9,25.7,5,168.41479226345945,162.00521610968065
5,48,8,60.5,7,247.87437229531594,244.65225787425203
4,74,7,71.8,8,246.2170682060974,244.25823952775573
4,39,6,65.8,4,252.76558961528866,250.68671704659226
2,77,8,43.2,2,162.51899915374358,158.2684989392268
10,89,3,23.1,3,148.71390068253055,148.7026831261845
7,68,5,21.2,8,167.33946943451747,161.4728980485397
7,46,8,63.6,2,247.32215521178952,245.55389544957092
10,85,3,40.2,6,194.1211864708485,187.88346368900366
8,90,7,62.8,4,217.9128801149377,213.46055856288532
7,72,1,67.5,1,230.2025207037861,226.50815547148906
5,67,2,15.5,6,143.92936449372223,142.69284658440193
9,61,8,69.7,4,259.85865349751566,263.6297972033893
2,54,10,36.1,1,165.51997922137286,159.68961819776152
10,45,9,43.6,6,234.2624795092733,228.92012564230174
9,56,10,34.5,6,203.43193404219056,195.30469327511403
7,71,2,18.1,1,137.21424112725418,138.95476661919216
5,66,5,37.4,5,182.62477556490495,175.06748647730151
9,54,5,65.0,7,267.0688245515708,272.1073818410169
2,61,4,64.2,1,213.7942585263443,206.08597853675272
4,71,1,34.1,4,165.73251639771416,160.3963583240786
3,81,2,64.5,5,213.84409701079898,206.86604514359237
8,79,2,53.2,8,222.83239716702388,217.07233900937746
8,73,10,70.3,5,249.54272113438063,250.37245839034077
10,81,10,54.7,5,220.67698544477966,216.18548518408116
9,71,8,58.1,4,229.16995246911014,225.18566392025986
7,62,8,27.7,5,174.8413009934158,168.22654903420676
6,46,4,63.3,3,246.8001728672639,244.2160529311202
8,40,2,63.9,3,261.1798223047016,263.235064477599
4,75,5,16.6,3,125.18824323605907,130.04209475081944
7,89,1,49.1,1,180.5348891599881,175.558864986214
6,64,10,41.0,3,187.7965463824145,180.47312503920332
4,74,2,17.6,3,128.48928552098096,132.20204504977684
7,45,2,62.8,4,254.08104283362638,253.53593869463444
6,88,6,53.8,5,198.2604310059304,191.77444258874596
2,69,8,24.9,5,144.27257248385257,142.93318158613377
9,44,3,48.5,7,244.8276115869234,241.1576635539473
9,90,8,63.9,2,217.319684752483,213.49608717909743
5,82,4,16.8,6,133.00069215460718,135.50342236295796
9,78,7,28.0,8,178.8563003419998,172.5520130839
7,67,2,71.7,6,258.17335931229997,260.53504020262585
3,80,6,29.5,7,153.96309420044565,150.76355038694194
4,63,7,44.0,1,180.8845427894032,173.92067886683458
7,61,2,71.3,6,262.62956545581574,266.13322818994186
6,64,10,66.5,4,239.32088037059833,236.3129069480322
10,42,7,16.4,3,176.14314531170646,168.99724704439296
8,87,10,61.4,8,230.0011176117234,226.3551970012238
3,68,1,46.8,7,198.09178519182325,189.11720772607433
8,78,5,50.7,4,205.7537810115336,199.3274900306785
2,46,9,52.8,2,207.48809307810305,198.25965314996884
4,58,6,54.9,6,221.91787279599995,214.1829975044213
5,66,8,60.0,4,221.77849682139401,215.38217512574604
3,66,5,51.1,6,204.1023216128567,195.38465850960517
5,47,8,66.7,8,263.6685932167243,265.43594409799596
9,43,9,57.6,6,258.71436846829147,259.85476093546333
2,46,1,22.3,4,157.41380986921607,151.87462484295156
4,43,9,42.5,1,195.06545065961285,186.09702318016213
7,61,9,39.2,6,200.50756088915415,192.26451027216288
7,44,7,72.6,8,285.3129118590839,297.605992170274
2,54,7,34.1,4,171.7663878984203,164.4038951731862
6,73,5,48.8,3,195.6584808495508,188.52917414484241
4,66,3,18.3,1,130.25551642554575,133.3602010385634
3,52,6,35.0,1,169.72139934027246,163.18447341636346
4,40,4,54.8,7,240.89734512820695,234.7858567133654
7,69,6,36.5,5,185.8022299215404,178.58295555563166
4,62,3,37.2,5,182.24403253049823,174.23881654725167
2,48,10,57.0,4,219.87157877798344,211.31953858281216
8,59,9,29.9,7,191.6127623885759,183.33932162163003
5,69,5,34.0,6,176.73770197322602,169.73741459557283
4,63,1,27.3,2,153.45477465379673,150.26966081664142
2,82,10,69.4,1,204.33243319899006,197.7742966167584
9,70,4,34.6,2,179.85369272971707,173.98731031860888
4,68,5,36.4,6,178.32299921206288,170.9289260358399
3,64,1,44.1,8,199.6160078372056,190.1612004600755
4,68,4,29.6,3,156.10296989200845,152.56190011603533
10,73,6,16.9,2,147.15918958089975,146.8825304970636
4,90,7,40.8,3,157.68560777789256,155.13050713326064
3,79,6,62.4,6,214.0537591825912,206.86477786396154
5,54,2,60.7,7,244.11007053455302,240.1336755944014
6,40,8,41.6,7,222.82168180856132,214.08065839014813
4,79,5,23.1,8,149.87706807272656,147.47033418819885
5,52,6,47.5,2,204.26345076006288,195.82092720270163
4,60,1,31.1,8,182.27519190525464,173.52600002151505
6,45,8,30.9,6,195.0174671641459,185.52013990465696
5,39,5,68.9,3,259.4899482939197,260.18667467410665
6,66,1,68.6,1,233.6682006902434,229.95039889352483
6,66,3,56.6,2,213.7229718422127,206.9269596687478
4,41,4,33.0,2,182.84900163895196,174.07140361060002
6,75,4,38.9,2,172.1572312785448,166.90461079719412
4,44,1,47.6,1,205.29585630042777,196.1751919374764
5,55,8,21.5,2,151.99435326932706,149.01648865770906
9,58,1,60.3,2,239.5545279956023,236.93174673899645
7,81,8,44.1,1,176.7565081766843,171.82049004468988
2,60,7,40.1,8,190.60096944024087,181.1145030787206
8,44,5,25.4,8,199.99805462987135,190.23650296420033
6,42,5,65.9,3,255.0286044491935,254.68127920542992
7,75,9,21.9,4,149.19760587627505,147.89518913717296
6,84,9,34.7,8,174.48485897935961,168.5615862124138
2,90,2,63.3,5,199.9113611272386,192.6998441590213
9,42,5,64.7,8,280.09723362051045,289.8220172045606
3,48,8,22.0,4,157.69199010543343,152.5347962197161
2,43,10,24.2,4,162.01745664569654,155.66224182323344
5,47,6,61.4,1,231.80027249131632,226.13322360851444
8,58,10,20.9,4,165.73286562403757,160.51989176731942
7,56,7,18.8,3,157.02154092463303,153.1672699242254
6,64,8,49.3,5,210.22883143726435,202.53956140544844
7,63,10,55.9,6,230.2595551166071,224.9857730380931
10,48,4,67.7,3,268.7458992603696,275.32180578766673
10,73,1,34.4,3,184.4054982300779,178.28116150929324
7,58,6,21.9,6,170.84394685202096,164.26391159655546
9,66,6,40.5,7,210.0006464983878,202.5317727385558
9,49,5,43.0,5,223.35944401682968,216.3616997969346
9,48,10,40.4,1,205.73413748571323,198.1723980471724
9,61,5,22.8,2,165.12053836317864,160.53962717727646
9,45,5,37.0,4,212.2901060754183,204.06626202957378
8,89,3,23.0,3,140.8542145548355,142.41081074764423
3,39,9,16.9,6,161.99993018574222,155.2179738005473
5,87,1,41.7,3,166.90587515656458,162.64694310272594
10,70,3,47.5,8,227.33692985768667,222.0245269201614
7,51,5,45.9,2,209.94702172760105,202.04199891766146
10,44,5,50.4,4,242.4051244638864,239.18742203927388
10,62,10,57.6,6,245.8575244714081,244.8225051058355
2,47,4,62.8,5,235.97843738449444,229.41497396729503
2,68,8,71.9,2,224.76587957477233,218.77387537934985
2,80,3,38.7,1,149.1029412164258,147.69032421650962
2,81,9,22.9,4,126.70406787853507,131.05649952134686
5,39,2,22.1,8,187.11627677288635,176.86436696420265
7,67,4,64.6,2,231.68101436778602,227.73812214363355
9,88,8,28.4,2,151.7380924325102,151.17211626935563
2,50,6,53.1,2,205.11608563890246,195.98563219845155
6,55,10,17.1,2,147.12845528365648,145.44682849382562
3,88,10,53.4,8,194.78619450207097,187.2825004583674
7,55,3,68.5,8,268.69170278969375,273.61524190357636
3,49,6,48.2,7,216.36735138129,206.9361663912405
7,72,4,26.3,7,170.54497567433813,164.59810137846742
8,66,7,26.2,1,159.86254248686672,156.51407458035428
4,51,5,61.8,6,241.26496517361807,236.46048705968545
7,61,7,21.6,4,161.15348844717175,156.64074843107383
5,65,10,20.3,5,150.17395360527917,147.70321357449143
2,51,10,66.8,4,235.84827719343542,230.06612974347627
3,80,9,34.7,1,144.2814625724536,144.28384399177102
7,89,1,24.6,7,153.08169892453378,151.01107218998243
4,68,2,22.9,6,153.25808266087552,149.76684651210965
4,81,4,60.5,8,219.24022253377677,212.41048028073538
9,44,2,21.7,4,184.6809125018484,176.3647444025962
5,43,4,67.6,5,260.0624103222817,260.74157986559686
10,50,8,22.7,2,177.79070168474993,171.1668911839787
7,88,6,15.4,8,138.7797415598738,140.00085950587243
5,62,5,26.9,2,156.68627685079863,153.04004799759187
9,86,8,47.0,3,191.91597186470068,186.3595750809545
5,47,1,55.8,2,225.24127756189574,218.05662766506677
8,61,10,40.7,1,191.1694088086519,184.25335230575934
2,46,6,69.8,4,246.59700799413736,242.8295061782417
7,84,8,68.0,3,225.80716885204106,222.07963117232828
8,85,1,29.2,3,156.44503223467035,154.29091008418533
8,51,10,25.6,5,183.89732585188557,175.9599108908583
9,87,5,63.2,4,225.47086669588217,222.00802480171478
4,62,2,58.6,2,213.5006075791228,205.95312365557353
6,52,1,65.4,7,258.77463934510706,259.38506611309936
8,71,5,42.5,1,186.78421908981272,180.55031591922392
5,70,4,52.9,5,208.71998012031895,201.04029750576302
5,75,1,48.5,3,190.23042195430386,183.05827185966646
4,46,3,48.9,5,218.33710644654496,209.408654338113
2,61,10,28.2,2,147.62291190668688,145.57034282604562
3,88,1,50.8,1,169.2876737887443,164.7850019989443
7,79,4,16.3,4,135.99428788319437,138.06637601348797
2,75,9,48.2,7,189.39953478345018,181.1990412251845
9,72,6,15.4,5,150.85227632890553,149.08129789032944
10,85,1,60.8,4,227.2070532800554,223.94792174695675
2,84,6,62.2,4,199.15818973759391,191.86216028126364
8,68,10,50.1,4,212.414570916274,205.86168951440067
3,78,5,29.4,3,143.01891572682916,142.82470610366255
6,74,10,50.0,3,196.17231521198016,189.26669366610497
5,41,1,43.9,4,214.22530866608997,204.91682786387355
10,79,8,19.8,4,153.42242020677585,151.84800766366726
9,71,5,31.8,3,176.664137230527,171.00391021655605
6,72,5,65.4,4,231.1745700487699,226.87120390900168
6,42,1,40.3,2,204.02875116578656,194.90554083486978
4,58,1,37.4,7,192.79250935639215,183.44700136472946
6,66,8,31.6,6,178.09331222006506,171.02023814927077
3,47,10,41.5,1,185.6790692426489,177.25530444854022
2,49,8,15.0,3,136.54567600398929,136.56078529688924
3,76,2,48.6,6,191.2058408677371,183.14886028660183
7,63,10,17.4,7,160.41854585672516,155.72793983031013
9,59,10,24.5,1,166.02207920135893,161.49549806207497
7,50,4,33.8,4,194.38469836519877,185.68735373138895
5,74,10,62.5,3,216.04145742568303,209.88309468473958
6,87,1,38.8,8,181.08068461898478,174.45476098009453
6,85,7,62.2,4,213.45064352546393,207.73751445199275
2,42,5,53.2,6,225.10855370401353,216.10103470804694
6,87,5,36.1,3,159.40731995819175,156.623640064726
10,63,3,67.9,6,265.7703357377279,271.5923194117563
10,50,7,67.1,2,262.1664370764961,266.5799170887804
5,53,6,32.0,6,186.67247858683317,177.83922346619417
10,45,3,30.0,3,200.0400250361144,191.67527490832953
9,77,8,45.2,6,205.82817100742102,199.20322549836203
10,55,3,44.0,3,217.8974613069352,211.2796683758874
10,78,4,29.6,7,183.09321581505526,176.70632899460853
3,54,8,30.7,3,165.80752187661858,159.6906748671103
9,84,3,66.1,7,243.43815072136718,242.8563486669345
8,68,3,46.1,7,215.58242667042137,208.39804346902807
4,56,10,57.1,8,233.44959900505424,227.0629245075734
4,66,4,57.3,4,213.5374840672833,205.91720068296976
10,57,9,66.1,2,253.8291837661585,255.88422988800474
2,71,4,63.6,1,203.9652258687001,196.4176850657611
9,77,10,17.0,7,155.16233964972366,152.54508597719865
2,39,8,35.5,1,177.77608500226364,169.33893100219893
9,52,9,41.8,3,211.42669993235302,204.00865018450372
8,45,8,38.3,1,200.88123756716016,192.7240758860011
7,77,2,60.9,5,225.8338950367126,220.85693589989103
6,81,8,72.0,4,235.33267622280096,232.74742281894342
5,55,6,36.5,5,190.29990273324145,181.58414526418048
4,54,1,47.3,7,215.04270391595475,205.89548939497146
8,77,9,17.7,3,140.16195506433434,141.42947258627268
10,65,5,40.1,4,204.62130114904426,197.60998311246752
2,41,8,25.2,6,172.34475374925256,163.81562597981858
8,85,5,49.3,3,193.847221294914,187.91354825652567
9,66,7,20.8,1,153.45736803974614,151.48326944615178
5,79,1,49.9,2,186.24096577419522,179.71101889969663
9,57,4,72.6,7,279.052117806271,290.04797851785275
7,54,1,69.4,1,249.4497729479115,248.9965316580966
2,50,9,57.2,7,228.1946175894434,220.17624908869453
2,51,5,50.2,2,198.92612377990565,189.75153626274016
5,59,2,24.3,1,151.7309350531729,149.03149586922933
7,68,4,30.8,1,163.5479891706493,159.4512323007686
8,87,6,65.9,7,236.08090232467242,233.79216966753108
10,52,6,66.0,2,258.52075223988174,261.6664561557403
7,74,5,25.6,8,170.46859724400582,164.50179568544314
5,79,9,20.3,1,125.51343637697808,130.94650372306143
7,41,8,52.4,2,230.4288364257248,224.30133591222818
3,52,10,35.5,8,192.1302622952745,182.32327088492468
5,80,10,56.6,3,199.63835030618583,192.97042586792068
2,59,5,33.0,3,162.52403176801573,157.00828894329035
2,67,6,62.8,4,215.07108519052363,207.3231362337487
8,75,8,50.9,7,217.70832205173826,211.4460020156991
6,39,3,50.7,8,245.00791241290023,239.99469543024853
9,40,4,24.7,7,202.99283907902588,193.33822213332923
3,44,10,64.8,4,241.97449940165387,237.22634163936056
6,67,6,58.7,8,235.30754359756492,230.48689511434483
5,79,6,20.9,4,136.69031212347815,138.34928026850105
3,52,5,71.8,1,239.68500022131076,235.61827312670346
8,52,3,21.6,3,170.35690816065033,164.09446810075323
10,90,5,58.4,5,220.7639526100868,216.79836138233176
8,57,4,62.2,3,242.82390298789477,240.57992019699324
3,66,10,72.3,7,246.57977903455864,244.17166821481456
3,40,4,53.2,7,234.02818515757036,226.24486079703476
3,57,7,36.9,5,181.4716083233327,173.1717145077073
9,47,10,52.8,6,245.95694618540858,243.40155599464268
4,65,7,37.9,5,180.24998214926384,172.7256205441807
10,47,10,63.8,5,267.4838109078222,273.0981386083431
7,44,8,27.1,4,186.17988947913102,177.59342319645225
2,61,8,16.9,2,126.55140051625128,130.2736375564149
5,88,2,44.0,2,167.05196037188944,163.0319253835063
7,67,2,55.8,6,228.02165684910858,222.37342482171962
6,65,2,41.1,6,198.04877469532224,189.6590830205783
3,46,6,20.6,7,166.6359168749697,159.19181232846918
9,59,6,62.2,7,257.2349459887206,258.91532184706074
3,68,8,66.2,5,227.29529519452439,221.20520288217665
2,74,3,21.3,5,133.99279821080464,135.54755715215495
2,73,6,65.0,4,214.02827932585973,206.63390965180974
9,82,1,29.2,5,169.22308846907868,164.63338631711846
8,76,7,68.4,4,240.70007323971447,239.40011659915857
10,41,10,65.0,4,271.8063205947569,279.0687146691428
3,54,7,43.8,4,193.99584912389022,184.946381529356
3,47,9,24.7,3,160.3348552289974,154.8034114819405
3,76,7,42.8,8,185.6501241444439,177.65171674120577
4,74,10,59.4,2,203.15996718488725,196.17024274392134
5,50,10,47.0,6,217.01073662640465,208.48001536324614
10,55,4,16.3,7,177.86181532011184,170.5071624806151
4,69,6,66.9,3,225.61002872050142,219.9434297618436
7,55,9,15.2,7,163.37812674772826,157.68879487778113
4,85,4,19.6,7,135.03585980064966,136.82702086503005
10,52,4,31.1,2,192.6957705267219,185.1135888896587
8,83,5,49.2,7,208.06715461015818,201.47839540225505
2,61,3,60.0,6,221.84733657800373,213.80783721584027
9,78,10,25.0,8,172.6317143370452,167.08638304713813
10,63,9,69.1,8,273.31042491879134,282.2480450226554
7,48,4,37.7,7,213.02213559566445,203.9832687820373
4,38,2,44.0,3,209.840926843705,200.0895823890073
6,75,4,54.8,7,218.14808393064936,211.37920592661496
9,65,8,71.5,3,256.6277307127074,259.8425324809447
4,79,4,30.2,3,147.68041416379612,146.5352790173528
3,59,10,48.3,6,203.98380807403683,194.93953963824222
6,55,4,60.9,1,228.09120311167192,222.5474002310022
10,84,3,66.1,6,244.10534707301946,244.20747335113933
4,54,8,25.6,8,175.81039766488658,167.57116807482836
6,85,6,28.6,4,149.9123668336299,148.76312777935505
2,63,5,26.1,4,149.13066771098886,146.39507703113148
9,46,7,33.2,5,207.02568857457663,198.4266583929374
10,86,5,17.1,5,145.92187257119673,146.11724428411495
3,64,10,69.1,5,235.91409830952875,231.19704723776485
9,69,9,64.6,3,239.88800810449737,238.35174254420528
5,53,4,57.0,6,234.4378728199099,228.47814321486354
3,66,2,22.9,7,154.3291328221619,150.19678915754054
2,81,5,70.3,6,223.64004935080112,217.4550363647833
9,53,8,60.3,8,261.6574249108414,264.238762601879
3,54,10,61.5,2,220.6897062501666,213.34899965120374
6,68,1,32.2,5,175.57473535609785,168.87376288140274
8,61,2,25.8,1,164.34226794091563,159.81865260971796
4,71,6,68.4,4,229.8841124777219,224.85764684374618
3,55,7,41.4,8,201.24684564674897,191.3748094383501
6,89,8,41.4,5,173.51971546834727,168.52094344177422
4,80,3,38.3,7,175.02144082669116,168.47586693248994
8,68,4,68.1,5,250.78757482297817,251.30868845772633
10,79,1,68.1,1,236.76153716975608,235.72395818483636
2,43,10,32.1,8,189.66981135401022,179.2285315182161
6,42,4,66.3,8,271.8048165468077,276.61247129590123
5,89,1,19.0,8,137.96000864924076,139.05996927239215
4,78,5,30.1,3,148.18137555803986,146.89369528480245
5,44,5,20.2,5,169.12855120931312,161.80704544759692
2,56,4,57.6,2,208.79190382401697,200.16823948221736
9,66,2,59.7,5,240.78870345084425,238.4309275765754
7,67,1,56.8,7,233.26434888854277,228.29935081117355
4,54,7,48.2,3,203.00691282384707,194.3075555343577
9,73,7,33.3,3,177.41333392316378,171.85938059740374
8,48,1,55.6,3,238.66579681386372,234.50595272061184
8,41,9,35.7,5,211.92005516131505,203.10105091538304
4,50,6,38.3,7,200.5595529805704,190.70122634488473
6,39,2,31.8,1,187.17092773387776,178.41819444044418
5,74,8,32.1,4,161.91780644743545,157.72364349186466
